morphotype,amount,plot,tree,date,adult/larvae
cole030,5,w1g6p3,piptar,7/14/2016,
cole033,7,w1g6p3,piptar,7/14/2016,
cole035,15,w1g6p3,piptar,7/14/2016,
cole037,10,w1g6p3,piptar,7/14/2016,
cole039,188,w1g6p3,piptar,7/14/2016,
cole041,3,w1g6p3,piptar,7/14/2016,
cole065,1,w1g6p3,piptar,7/14/2016,
cole066,1,w1g6p3,piptar,7/14/2016,
cole067,1,w1g6p3,piptar,7/14/2016,
cole068,1,w1g6p3,piptar,7/14/2016,
cole112,5,w1g6p3,piptar,7/14/2016,
cole113,1,w1g6p3,piptar,7/14/2016,
cole114,3,w1g6p3,piptar,7/13/2016,
cole114,8,w1g6p3,piptar,7/14/2016,
cole115,4,w1g6p3,piptar,7/14/2016,
cole116,39,w1g6p3,piptar,7/14/2016,
cole117,2,w1g6p3,piptar,7/14/2016,
cole118,18,w1g6p3,piptar,7/14/2016,
cole119,76,w1g6p3,piptar,7/14/2016,
cole120,3,w1g6p3,piptar,7/14/2016,
cole121,1,w1g6p3,piptar,7/14/2016,
cole122,3,w1g6p3,piptar,7/14/2016,
cole123,1,w1g6p3,piptar,7/14/2016,
cole124,17,w1g6p3,piptar,7/14/2016,
cole125,4,w1g6p3,piptar,7/14/2016,
cole126,6,w1g6p3,piptar,7/14/2016,
cole127,4,w1g6p3,piptar,7/14/2016,
cole128,3,w1g6p3,piptar,7/14/2016,
cole001,27,w1g6p3,tremor,7/14/2016,
cole002,24,w1g6p3,tremor,7/14/2016,
cole003,4,w1g6p3,tremor,7/14/2016,
cole008,2,w1g6p3,tremor,7/14/2016,
cole009,1,w1g6p3,tremor,7/14/2016,
cole033,1,w1g6p3,tremor,7/14/2016,
cole034,1,w1g6p3,tremor,7/14/2016,
cole035,2,w1g6p3,tremor,7/14/2016,
cole037,3,w1g6p3,tremor,7/14/2016,
cole116,11,w1g6p3,tremor,7/14/2016,
cole118,3,w1g6p3,tremor,7/14/2016,
cole119,6,w1g6p3,tremor,7/14/2016,
cole122,1,w1g6p3,tremor,7/14/2016,
cole124,6,w1g6p3,tremor,7/14/2016,
cole125,1,w1g6p3,tremor,7/14/2016,
cole126,3,w1g6p3,tremor,7/14/2016,
cole001,19,w1g6p3,tricpl,7/14/2016,
cole002,3,w1g6p3,tricpl,7/14/2016,
cole003,2,w1g6p3,tricpl,7/14/2016,
cole030,1,w1g6p3,tricpl,7/14/2016,
cole035,1,w1g6p3,tricpl,7/14/2016,
cole037,4,w1g6p3,tricpl,7/14/2016,
cole059,1,w1g6p3,tricpl,7/14/2016,
cole112,1,w1g6p3,tricpl,7/14/2016,
cole116,3,w1g6p3,tricpl,7/14/2016,
cole118,2,w1g6p3,tricpl,7/14/2016,
cole118,1,w1g6p3,tricpl,7/14/2016,
cole119,3,w1g6p3,tricpl,7/14/2016,
cole124,1,w1g6p3,tricpl,7/14/2016,
cole126,2,w1g6p3,tricpl,7/14/2016,
cole130,1,w1g6p3,tricpl,7/14/2016,
cole001,10,w1g6p4,melamu,7/9/2016,
cole002,1,w1g6p4,melamu,7/9/2016,
cole003,3,w1g6p4,melamu,7/9/2016,
cole016,1,w1g6p4,melamu,7/9/2016,
cole030,1,w1g6p4,melamu,7/9/2016,
cole033,1,w1g6p4,melamu,7/9/2016,
cole049,1,w1g6p4,melamu,7/9/2016,
cole050,1,w1g6p4,melamu,7/9/2016,
cole051,1,w1g6p4,melamu,7/9/2016,
cole001,3,w1g6p4,premob,7/9/2016,
cole003,2,w1g6p4,premob,7/9/2016,
cole030,1,w1g6p4,premob,7/9/2016,
cole001,22,w1g6p4,tremor,7/9/2016,
cole002,6,w1g6p4,tremor,7/9/2016,
cole003,2,w1g6p4,tremor,7/9/2016,
cole017,5,w1g6p4,tremor,7/9/2016,
cole034,1,w1g6p4,tremor,7/9/2016,
cole054,2,w1g6p4,tremor,7/9/2016,
cole001,16,w1g6p4,tricpl,7/9/2016,
cole002,3,w1g6p4,tricpl,7/9/2016,
cole003,22,w1g6p4,tricpl,7/9/2016,
cole052,2,w1g6p4,tricpl,7/9/2016,
cole053,1,w1g6p4,tricpl,7/9/2016,
cole116,1,w1g6p4,tricpl,7/9/2016,
cole001,2,w1g6p5,melamu,7/11/2016,
cole002,3,w1g6p5,melamu,7/11/2016,
cole003,3,w1g6p5,melamu,7/11/2016,
cole028,1,w1g6p5,melamu,7/11/2016,
cole029,1,w1g6p5,melamu,7/11/2016,
cole030,2,w1g6p5,melamu,7/11/2016,
cole031,1,w1g6p5,melamu,7/11/2016,
cole032,1,w1g6p5,melamu,7/11/2016,
cole001,31,w1g6p5,piptar,7/11/2016,
cole002,16,w1g6p5,piptar,7/11/2016,
cole003,31,w1g6p5,piptar,7/11/2016,
cole009,33,w1g6p5,piptar,7/11/2016,
cole015,1,w1g6p5,piptar,7/11/2016,
cole016,4,w1g6p5,piptar,7/11/2016,
cole027,2,w1g6p5,piptar,7/11/2016,
cole033,3,w1g6p5,piptar,7/11/2016,
cole035,14,w1g6p5,piptar,7/11/2016,
cole037,7,w1g6p5,piptar,7/11/2016,
cole041,4,w1g6p5,piptar,7/11/2016,
cole042,1,w1g6p5,piptar,7/11/2016,
cole116,4,w1g6p5,piptar,7/11/2016,
cole119,2,w1g6p5,piptar,7/11/2016,
cole124,2,w1g6p5,piptar,7/11/2016,
cole001,20,w1g6p5,tremor,7/11/2016,
cole002,6,w1g6p5,tremor,7/11/2016,
cole003,12,w1g6p5,tremor,7/11/2016,
cole017,1,w1g6p5,tremor,7/11/2016,
cole033,1,w1g6p5,tremor,7/11/2016,
cole034,1,w1g6p5,tremor,7/11/2016,
cole035,1,w1g6p5,tremor,7/11/2016,
cole036,1,w1g6p5,tremor,7/11/2016,
cole001,57,w1g6p5,tricpl,7/11/2016,
cole002,6,w1g6p5,tricpl,7/11/2016,
cole003,29,w1g6p5,tricpl,7/11/2016,
cole015,1,w1g6p5,tricpl,7/11/2016,
cole033,1,w1g6p5,tricpl,7/11/2016,
cole035,1,w1g6p5,tricpl,7/11/2016,
cole037,20,w1g6p5,tricpl,7/11/2016,
cole038,1,w1g6p5,tricpl,7/11/2016,
cole040,1,w1g6p5,tricpl,7/11/2016,
cole119,1,w1g6p5,tricpl,7/11/2016,
cole001,1,w1g6p6,breyce,7/12/2016,
cole001,5,w1g6p6,melamu,7/12/2016,
cole002,1,w1g6p6,melamu,7/12/2016,
cole003,3,w1g6p6,melamu,7/12/2016,
cole022,1,w1g6p6,melamu,7/12/2016,
cole131,1,w1g6p6,melamu,7/12/2016,
cole001,2,w1g6p6,piptar,7/12/2016,
cole002,13,w1g6p6,piptar,7/12/2016,
cole003,2,w1g6p6,piptar,7/12/2016,
cole009,4,w1g6p6,piptar,7/12/2016,
cole017,1,w1g6p6,piptar,7/12/2016,
cole035,5,w1g6p6,piptar,7/12/2016,
cole059,1,w1g6p6,piptar,7/12/2016,
cole116,1,w1g6p6,piptar,7/12/2016,
cole119,2,w1g6p6,piptar,7/12/2016,
cole124,2,w1g6p6,piptar,7/12/2016,
cole127,1,w1g6p6,piptar,7/12/2016,
cole001,2,w1g6p6,tricpl,7/12/2016,
cole002,6,w1g6p6,tricpl,7/12/2016,
cole003,3,w1g6p6,tricpl,7/12/2016,
cole009,1,w1g6p6,tricpl,7/12/2016,
cole054,1,w1g6p6,tricpl,7/12/2016,
cole059,1,w1g6p6,tricpl,7/12/2016,
cole061,1,w1g6p6,tricpl,7/12/2016,
cole105,1,w1g6p6,tricpl,7/12/2016,
cole112,1,w1g6p6,tricpl,7/12/2016,
cole116,2,w1g6p6,tricpl,7/12/2016,
lepi008,2,w1g1p1,commba,8/19/2016,
lepi107,1,w1g1p1,commba,8/19/2016,
lepi008,2,w1g1p1,macaqu,8/19/2016,
lepi016,1,w1g1p1,macaqu,8/19/2016,
lepi052,1,w1g1p1,macaqu,8/19/2016,
lepi103,2,w1g1p1,macaqu,8/19/2016,
lepi108,1,w1g1p1,macaqu,8/19/2016,
lepi008,1,w1g1p1,trems1,8/19/2016,
lepi011,4,w1g1p1,trems1,8/19/2016,
lepi027,2,w1g1p1,trems1,8/19/2016,
lepi033,1,w1g1p1,trems1,8/19/2016,
lepi088,1,w1g1p1,trems1,8/19/2016,
lepi008,2,w1g1p2,himobi,8/15/2016,
lepi058,1,w1g1p2,himobi,8/15/2016,
lepi008,3,w1g1p2,trems1,8/15/2016,
lepi011,4,w1g1p2,trems1,8/15/2016,
lepi019,10,w1g1p2,trems1,8/15/2016,
lepi027,7,w1g1p2,trems1,8/15/2016,
lepi061,3,w1g1p2,trems1,8/15/2016,
lepi008,3,w1g1p2,urenlo,8/15/2016,
lepi008,1,w1g1p3,macaqu,8/17/2016,
lepi011,10,w1g1p3,macaqu,8/17/2016,
lepi040,1,w1g1p3,macaqu,8/17/2016,
lepi008,3,w1g1p3,piptar,8/17/2016,
lepi019,2,w1g1p3,piptar,8/17/2016,
lepi028,1,w1g1p3,piptar,8/17/2016,
lepi036,1,w1g1p3,piptar,8/17/2016,
lepi049,2,w1g1p3,piptar,8/17/2016,
lepi052,2,w1g1p3,piptar,8/17/2016,
lepi068,1,w1g1p3,piptar,8/17/2016,
lepi080,2,w1g1p3,piptar,8/17/2016,
lepi004,1,w1g1p3,trems1,8/17/2016,
lepi007,1,w1g1p3,trems1,8/17/2016,
lepi008,2,w1g1p3,trems1,8/17/2016,
lepi010,2,w1g1p3,trems1,8/17/2016,
lepi011,21,w1g1p3,trems1,8/17/2016,
lepi016,4,w1g1p3,trems1,8/17/2016,
lepi019,11,w1g1p3,trems1,8/17/2016,
lepi020,2,w1g1p3,trems1,8/17/2016,
lepi022,2,w1g1p3,trems1,8/17/2016,
lepi027,5,w1g1p3,trems1,8/17/2016,
lepi039,1,w1g1p3,trems1,8/17/2016,
lepi041,3,w1g1p3,trems1,8/17/2016,
lepi050,1,w1g1p3,trems1,8/17/2016,
lepi060,2,w1g1p3,trems1,8/17/2016,
lepi061,6,w1g1p3,trems1,8/17/2016,
lepi081,1,w1g1p3,trems1,8/17/2016,
lepi082,1,w1g1p3,trems1,8/17/2016,
lepi083,1,w1g1p3,trems1,8/17/2016,
lepi084,1,w1g1p3,trems1,8/17/2016,
lepi007,1,w1g1p3,tricpl,8/17/2016,
lepi008,5,w1g1p3,tricpl,8/17/2016,
lepi059,1,w1g1p3,urenlo,8/17/2016,
lepi009,1,w1g1p4,commba,8/20/2016,
lepi020,2,w1g1p4,commba,8/20/2016,
lepi047,1,w1g1p4,cordte,8/20/2016,
lepi073,1,w1g1p4,piptar,8/20/2016,
lepi078,1,w1g1p4,piptar,8/20/2016,
lepi079,1,w1g1p4,piptar,8/20/2016,
lepi004,1,w1g1p4,trems1,8/20/2016,
lepi008,3,w1g1p4,trems1,8/20/2016,
lepi012,1,w1g1p4,trems1,8/20/2016,
lepi019,3,w1g1p4,trems1,8/20/2016,
lepi041,1,w1g1p4,trems1,8/20/2016,
lepi049,3,w1g1p4,trems1,8/20/2016,
lepi050,1,w1g1p4,trems1,8/20/2016,
lepi061,3,w1g1p4,trems1,8/20/2016,
lepi064,1,w1g1p4,urenlo,8/20/2016,
lepi011,1,w1g1p5,piptar,8/18/2016,
lepi036,1,w1g1p5,piptar,8/18/2016,
lepi079,1,w1g1p5,piptar,8/18/2016,
lepi008,5,w1g1p5,trems1,8/18/2016,
lepi011,10,w1g1p5,trems1,8/18/2016,
lepi019,5,w1g1p5,trems1,8/18/2016,
lepi041,6,w1g1p5,trems1,8/18/2016,
lepi072,1,w1g1p5,trems1,8/18/2016,
lepi029,1,w1g2p1,cordte,8/11/2016,
lepi045,1,w1g2p1,pipcum,8/11/2016,
lepi001,1,w1g2p1,piptar,8/11/2016,
lepi007,4,w1g2p2,tremor,8/10/2016,
lepi008,150,w1g2p2,tremor,8/10/2016,
lepi019,19,w1g2p2,tremor,8/10/2016,
lepi021,9,w1g2p2,tremor,8/10/2016,
lepi045,1,w1g2p2,tremor,8/10/2016,
lepi085,1,w1g2p2,tremor,8/10/2016,
lepi005,3,w1g2p3,piptar,8/8/2013,
lepi079,1,w1g2p3,piptar,8/8/2013,
lepi008,368,w1g2p3,tremor,8/8/2013,
lepi012,1,w1g2p3,tremor,8/8/2013,
lepi021,2,w1g2p3,tremor,8/8/2013,
lepi027,4,w1g2p3,tremor,8/8/2013,
lepi003,2,w1g2p4,piptar,8/13/2016,
lepi007,1,w1g2p4,piptar,8/13/2016,
lepi008,12,w1g2p4,piptar,8/13/2016,
lepi014,1,w1g2p4,piptar,8/13/2016,
lepi016,5,w1g2p4,piptar,8/13/2016,
lepi019,2,w1g2p4,piptar,8/13/2016,
lepi025,1,w1g2p4,piptar,8/13/2016,
lepi028,1,w1g2p4,piptar,8/13/2016,
lepi029,2,w1g2p4,piptar,8/13/2016,
lepi036,7,w1g2p4,piptar,8/13/2016,
lepi040,3,w1g2p4,piptar,8/13/2016,
lepi041,1,w1g2p4,piptar,8/13/2016,
lepi049,97,w1g2p4,piptar,8/13/2016,
lepi079,18,w1g2p4,piptar,8/13/2016,
lepi086,2,w1g2p4,piptar,8/13/2016,
lepi089,17,w1g2p4,piptar,8/13/2016,
lepi097,3,w1g2p4,piptar,8/13/2016,
lepi109,1,w1g2p4,piptar,8/13/2016,
lepi110,2,w1g2p4,piptar,8/13/2016,
lepi111,1,w1g2p4,piptar,8/13/2016,
lepi112,4,w1g2p4,piptar,8/13/2016,
lepi008,1,w1g2p5,piptar,8/12/2016,
lepi019,1,w1g2p5,piptar,8/12/2016,
lepi028,1,w1g2p5,piptar,8/12/2016,
lepi030,1,w1g2p5,piptar,8/12/2016,
lepi049,49,w1g2p5,piptar,8/12/2016,
lepi062,1,w1g2p5,piptar,8/12/2016,
lepi008,3,w1g2p6,cordte,8/6/2016,
lepi010,1,w1g2p6,vitelo,8/6/2016,
lepi049,1,w1g2p6,vitelo,8/6/2016,
lepi008,1,w1g3p1,melamu,8/3/2016,
lepi011,1,w1g3p1,melamu,8/3/2016,
lepi037,1,w1g3p1,melamu,8/3/2016,
lepi038,1,w1g3p1,melamu,8/3/2016,
lepi004,2,w1g3p1,piptar,8/3/2016,
lepi005,9,w1g3p1,piptar,8/3/2016,
lepi008,15,w1g3p1,piptar,8/3/2016,
lepi011,17,w1g3p1,piptar,8/3/2016,
lepi016,1,w1g3p1,piptar,8/3/2016,
lepi024,1,w1g3p1,piptar,8/3/2016,
lepi029,2,w1g3p1,piptar,8/3/2016,
lepi038,3,w1g3p1,piptar,8/3/2016,
lepi039,2,w1g3p1,piptar,8/3/2016,
lepi040,1,w1g3p1,piptar,8/3/2016,
lepi115,1,w1g3p1,piptar,8/3/2016,
lepi011,14,w1g3p2,ficucp,8/5/2016,
lepi019,3,w1g3p2,ficucp,8/5/2016,
lepi023,2,w1g3p2,ficucp,8/5/2016,
lepi064,1,w1g3p2,ficucp,8/5/2016,
lepi063,1,w1g3p2,homano,8/5/2016,
lepi008,8,w1g3p2,piptar,8/5/2016,
lepi011,13,w1g3p2,piptar,8/5/2016,
lepi022,1,w1g3p2,piptar,8/5/2016,
lepi040,1,w1g3p2,piptar,8/5/2016,
lepi055,1,w1g3p2,piptar,8/5/2016,
lepi065,1,w1g3p2,piptar,8/5/2016,
lepi066,1,w1g3p2,piptar,8/5/2016,
lepi067,1,w1g3p2,piptar,8/5/2016,
lepi068,1,w1g3p2,piptar,8/5/2016,
lepi011,1,w1g3p3,melamu,8/4/2016,
lepi005,3,w1g3p3,piptar,8/4/2016,
lepi011,6,w1g3p3,piptar,8/4/2016,
lepi016,1,w1g3p3,piptar,8/4/2016,
lepi021,1,w1g3p3,piptar,8/4/2016,
lepi024,1,w1g3p3,piptar,8/4/2016,
lepi049,5,w1g3p3,piptar,8/4/2016,
lepi007,1,w1g3p4,ficucg,7/30/2016,
lepi047,1,w1g3p4,ficuco,7/30/2016,
lepi048,1,w1g3p4,ficuco,7/30/2016,
lepi005,4,w1g3p4,piptar,7/30/2016,
lepi008,1,w1g3p4,piptar,7/30/2016,
lepi011,3,w1g3p4,piptar,7/30/2016,
lepi016,3,w1g3p4,piptar,7/30/2016,
lepi021,1,w1g3p4,piptar,7/30/2016,
lepi030,5,w1g3p4,piptar,7/30/2016,
lepi040,1,w1g3p4,piptar,7/30/2016,
lepi049,3,w1g3p4,piptar,7/30/2016,
lepi050,1,w1g3p4,piptar,7/30/2016,
lepi051,1,w1g3p4,piptar,7/30/2016,
lepi052,2,w1g3p4,piptar,7/30/2016,
lepi054,1,w1g3p4,piptar,7/30/2016,
lepi004,1,w1g3p5,piptar,8/2/2016,
lepi008,6,w1g3p5,piptar,8/2/2016,
lepi011,17,w1g3p5,piptar,8/2/2016,
lepi016,2,w1g3p5,piptar,8/2/2016,
lepi019,5,w1g3p5,piptar,8/2/2016,
lepi027,9,w1g3p5,piptar,8/2/2016,
lepi028,1,w1g3p5,piptar,8/2/2016,
lepi030,1,w1g3p5,piptar,8/2/2016,
lepi036,1,w1g3p5,piptar,8/2/2016,
lepi037,1,w1g3p5,piptar,8/2/2016,
lepi039,4,w1g3p5,piptar,8/2/2016,
lepi043,3,w1g3p5,piptar,8/2/2016,
lepi061,15,w1g3p5,piptar,8/2/2016,
lepi030,1,w1g3p6,macabi,8/1/2016,
lepi007,2,w1g3p6,piptar,8/1/2016,
lepi008,23,w1g3p6,piptar,8/1/2016,
lepi010,2,w1g3p6,piptar,8/1/2016,
lepi011,15,w1g3p6,piptar,8/1/2016,
lepi016,1,w1g3p6,piptar,8/1/2016,
lepi021,1,w1g3p6,piptar,8/1/2016,
lepi028,1,w1g3p6,piptar,8/1/2016,
lepi029,1,w1g3p6,piptar,8/1/2016,
lepi041,18,w1g3p6,piptar,8/1/2016,
lepi049,23,w1g3p6,piptar,8/1/2016,
lepi050,2,w1g3p6,piptar,8/1/2016,
lepi052,1,w1g3p6,piptar,8/1/2016,
lepi079,2,w1g3p6,piptar,8/1/2016,
lepi114,1,w1g3p6,piptar,8/1/2016,
lepi011,1,w1g4p1,macata,7/27/2016,
lepi029,1,w1g4p1,macata,7/27/2016,
lepi011,1,w1g4p1,manies,7/27/2016,
lepi011,1,w1g4p1,melamu,7/27/2016,
lepi008,8,w1g4p1,melos1,7/27/2016,
lepi009,20,w1g4p1,melos1,7/27/2016,
lepi010,2,w1g4p1,melos1,7/27/2016,
lepi011,9,w1g4p1,melos1,7/27/2016,
lepi016,1,w1g4p1,melos1,7/27/2016,
lepi029,2,w1g4p1,melos1,7/27/2016,
lepi037,3,w1g4p1,melos1,7/27/2016,
lepi050,1,w1g4p1,melos1,7/27/2016,
lepi061,2,w1g4p1,melos1,7/27/2016,
lepi072,3,w1g4p1,melos1,7/27/2016,
lepi084,1,w1g4p1,melos1,7/27/2016,
lepi088,6,w1g4p1,melos1,7/27/2016,
lepi097,2,w1g4p1,melos1,7/27/2016,
lepi106,6,w1g4p1,melos1,7/27/2016,
lepi007,4,w1g4p2,breyce,7/26/2016,
lepi011,1,w1g4p2,breyce,7/26/2016,
lepi011,1,w1g4p2,melamu,7/26/2016,
lepi037,3,w1g4p2,melamu,7/26/2016,
lepi049,1,w1g4p2,melamu,7/26/2016,
lepi029,1,w1g4p2,melos1,7/26/2016,
lepi044,1,w1g4p2,melos1,7/26/2016,
lepi102,2,w1g4p2,melos1,7/26/2016,
lepi011,3,w1g4p2,piptar,7/26/2016,
lepi049,11,w1g4p2,piptar,7/26/2016,
lepi052,2,w1g4p2,piptar,7/26/2016,
lepi055,2,w1g4p2,piptar,7/26/2016,
lepi004,1,w1g4p2,tricpl,7/26/2016,
lepi008,3,w1g4p2,tricpl,7/26/2016,
lepi009,2,w1g4p2,tricpl,7/26/2016,
lepi049,1,w1g4p2,tricpl,7/26/2016,
lepi053,1,w1g4p2,tricpl,7/26/2016,
lepi043,1,w1g4p3,cordte,7/23/2016,
lepi019,1,w1g4p3,melamu,7/23/2016,
lepi037,6,w1g4p3,melamu,7/23/2016,
lepi004,2,w1g4p3,melos1,7/23/2016,
lepi007,1,w1g4p3,melos1,7/23/2016,
lepi009,7,w1g4p3,melos1,7/23/2016,
lepi010,2,w1g4p3,melos1,7/23/2016,
lepi011,10,w1g4p3,melos1,7/23/2016,
lepi024,1,w1g4p3,melos1,7/23/2016,
lepi025,1,w1g4p3,melos1,7/23/2016,
lepi034,2,w1g4p3,melos1,7/23/2016,
lepi041,1,w1g4p3,melos1,7/23/2016,
lepi045,1,w1g4p3,melos1,7/23/2016,
lepi046,1,w1g4p3,melos1,7/23/2016,
lepi008,3,w1g4p3,tricpl,7/23/2016,
lepi009,2,w1g4p3,tricpl,7/23/2016,
lepi019,1,w1g4p3,tricpl,7/23/2016,
lepi041,1,w1g4p3,tricpl,7/23/2016,
lepi042,1,w1g4p3,tricpl,7/23/2016,
lepi004,2,w1g4p4,melos1,7/28/2016,
lepi008,1,w1g4p4,melos1,7/28/2016,
lepi009,17,w1g4p4,melos1,7/28/2016,
lepi011,11,w1g4p4,melos1,7/28/2016,
lepi016,1,w1g4p4,melos1,7/28/2016,
lepi019,2,w1g4p4,melos1,7/28/2016,
lepi037,2,w1g4p4,melos1,7/28/2016,
lepi040,1,w1g4p4,melos1,7/28/2016,
lepi044,2,w1g4p4,melos1,7/28/2016,
lepi050,5,w1g4p4,melos1,7/28/2016,
lepi084,1,w1g4p4,melos1,7/28/2016,
lepi086,1,w1g4p4,melos1,7/28/2016,
lepi087,1,w1g4p4,melos1,7/28/2016,
lepi088,4,w1g4p4,melos1,7/28/2016,
lepi106,1,w1g4p4,melos1,7/28/2016,
lepi011,1,w1g4p5,manies,7/29/2016,
lepi004,1,w1g4p5,melos1,7/29/2016,
lepi099,1,w1g4p5,melos1,7/29/2016,
lepi011,1,w1g4p6,cordte,7/25/2016,
lepi075,1,w1g4p6,cordte,7/25/2016,
lepi117,1,w1g4p6,cordte,7/25/2016,
lepi042,2,w1g4p6,melamu,7/25/2016,
lepi003,1,w1g4p6,melos1,7/25/2016,
lepi007,1,w1g4p6,melos1,7/25/2016,
lepi008,1,w1g4p6,melos1,7/25/2016,
lepi009,3,w1g4p6,melos1,7/25/2016,
lepi011,6,w1g4p6,melos1,7/25/2016,
lepi040,1,w1g4p6,melos1,7/25/2016,
lepi050,1,w1g4p6,melos1,7/25/2016,
lepi041,1,w1g4p6,premob,7/25/2016,
lepi042,2,w1g4p6,premob,7/25/2016,
lepi009,1,w1g4p6,tricpl,7/25/2016,
lepi032,1,w1g4p6,tricpl,7/25/2016,
lepi113,2,w1g5p1,macata,7/20/2016,
lepi004,1,w1g5p1,melamu,7/20/2016,
lepi007,1,w1g5p1,melamu,7/20/2016,
lepi008,1,w1g5p1,melamu,7/20/2016,
lepi010,2,w1g5p1,melamu,7/20/2016,
lepi011,2,w1g5p1,melamu,7/20/2016,
lepi032,1,w1g5p1,melamu,7/20/2016,
lepi051,1,w1g5p1,melamu,7/20/2016,
lepi104,1,w1g5p1,melamu,7/20/2016,
lepi011,1,w1g5p1,premna,7/20/2016,
lepi008,139,w1g5p1,tremor,7/20/2016,
lepi011,1,w1g5p1,tremor,7/20/2016,
lepi012,1,w1g5p1,tremor,7/20/2016,
lepi020,1,w1g5p1,tremor,7/20/2016,
lepi021,6,w1g5p1,tremor,7/20/2016,
lepi097,1,w1g5p1,tremor,7/20/2016,
lepi105,1,w1g5p1,tremor,7/20/2016,
lepi008,4,w1g5p1,tricpl,7/20/2016,
lepi011,7,w1g5p1,tricpl,7/20/2016,
lepi086,2,w1g5p1,tricpl,7/20/2016,
lepi093,1,w1g5p1,tricpl,7/20/2016,
lepi047,1,w1g5p2,melamu,7/16/2016,
lepi011,1,w1g5p2,piptar,7/16/2016,
lepi016,1,w1g5p2,piptar,7/16/2016,
lepi049,5,w1g5p2,piptar,7/16/2016,
lepi089,1,w1g5p2,solanum,7/16/2016,
lepi090,1,w1g5p2,solanum,7/16/2016,
lepi004,1,w1g5p2,trems1,7/16/2016,
lepi008,3,w1g5p2,trems1,7/16/2016,
lepi011,4,w1g5p2,trems1,7/16/2016,
lepi019,18,w1g5p2,trems1,7/16/2016,
lepi061,1,w1g5p2,trems1,7/16/2016,
lepi086,1,w1g5p2,trems1,7/16/2016,
lepi091,1,w1g5p2,trems1,7/16/2016,
lepi092,1,w1g5p2,trems1,7/16/2016,
lepi005,6,w1g5p3,piptar,7/18/2016,
lepi008,2,w1g5p3,piptar,7/18/2016,
lepi051,1,w1g5p3,piptar,7/18/2016,
lepi115,1,w1g5p3,piptar,7/18/2016,
lepi011,4,w1g5p3,premna,7/18/2016,
lepi027,1,w1g5p3,premna,7/18/2016,
lepi032,3,w1g5p4,cordte,7/19/2016,
lepi089,2,w1g5p4,cordte,7/19/2016,
lepi101,1,w1g5p4,cordte,7/19/2016,
lepi011,1,w1g5p4,melamu,7/19/2016,
lepi032,1,w1g5p4,melamu,7/19/2016,
lepi037,1,w1g5p4,melamu,7/19/2016,
lepi100,1,w1g5p4,melamu,7/19/2016,
lepi115,1,w1g5p4,melamu,7/19/2016,
lepi005,2,w1g5p4,piptar,7/19/2016,
lepi008,7,w1g5p4,piptar,7/19/2016,
lepi011,5,w1g5p4,piptar,7/19/2016,
lepi021,1,w1g5p4,piptar,7/19/2016,
lepi050,1,w1g5p4,piptar,7/19/2016,
lepi088,1,w1g5p4,piptar,7/19/2016,
lepi089,3,w1g5p4,piptar,7/19/2016,
lepi102,1,w1g5p4,piptar,7/19/2016,
lepi005,2,w1g5p5,piptar,7/22/2016,
lepi007,1,w1g5p5,piptar,7/22/2016,
lepi008,27,w1g5p5,piptar,7/22/2016,
lepi010,2,w1g5p5,piptar,7/22/2016,
lepi011,16,w1g5p5,piptar,7/22/2016,
lepi014,1,w1g5p5,piptar,7/22/2016,
lepi016,4,w1g5p5,piptar,7/22/2016,
lepi019,2,w1g5p5,piptar,7/22/2016,
lepi021,4,w1g5p5,piptar,7/22/2016,
lepi023,1,w1g5p5,piptar,7/22/2016,
lepi034,1,w1g5p5,piptar,7/22/2016,
lepi041,4,w1g5p5,piptar,7/22/2016,
lepi049,27,w1g5p5,piptar,7/22/2016,
lepi050,3,w1g5p5,piptar,7/22/2016,
lepi051,3,w1g5p5,piptar,7/22/2016,
lepi052,1,w1g5p5,piptar,7/22/2016,
lepi070,40,w1g5p5,piptar,7/22/2016,
lepi071,1,w1g5p5,piptar,7/22/2016,
lepi072,1,w1g5p5,piptar,7/22/2016,
lepi073,1,w1g5p5,piptar,7/22/2016,
lepi074,1,w1g5p5,piptar,7/22/2016,
lepi116,10,w1g5p5,piptar,7/22/2016,
lepi010,1,w1g5p5,premna,7/22/2016,
lepi011,8,w1g5p6,piptar,7/21/2016,
lepi032,1,w1g5p6,piptar,7/21/2016,
lepi008,2,w1g5p6,tricpl,7/21/2016,
lepi011,3,w1g6p1,piptar,7/15/2016,
lepi027,1,w1g6p1,piptar,7/15/2016,
lepi039,4,w1g6p1,piptar,7/15/2016,
lepi008,9,w1g6p1,tremor,7/15/2016,
lepi019,16,w1g6p1,tremor,7/15/2016,
lepi002,1,w1g6p2,breyce,7/13/2016,
lepi010,1,w1g6p2,breyce,7/13/2016,
lepi011,1,w1g6p2,breyce,7/13/2016,
lepi011,1,w1g6p2,macata,7/13/2016,
lepi019,2,w1g6p2,macata,7/13/2016,
lepi094,1,w1g6p2,macata,7/13/2016,
lepi010,1,w1g6p2,melamu,7/13/2016,
lepi088,1,w1g6p2,melamu,7/13/2016,
lepi004,1,w1g6p2,piptar,7/13/2016,
lepi008,13,w1g6p2,piptar,7/13/2016,
lepi011,5,w1g6p2,piptar,7/13/2016,
lepi016,5,w1g6p2,piptar,7/13/2016,
lepi028,2,w1g6p2,piptar,7/13/2016,
lepi037,1,w1g6p2,piptar,7/13/2016,
lepi041,1,w1g6p2,piptar,7/13/2016,
